City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Baykit,RU,2021-03-28 20:15:08,61.67,96.37,20.59,99,100,1.45
296,Bassila,BJ,2021-03-28 20:19:14,9.0081,1.6654,83.23,22,1,4.0
297,Muncar,ID,2021-03-28 20:19:14,-8.4333,114.3333,76.03,89,100,1.74
298,Makakilo City,US,2021-03-28 20:19:15,21.3469,-158.0858,77.0,57,1,11.5
299,Mercedes,AR,2021-03-28 20:19:15,-34.6515,-59.4307,72.0,72,87,5.01
300,Faya,SA,2021-03-28 20:19:15,18.3851,42.4509,62.6,72,0,1.45
301,La Ronge,CA,2021-03-28 20:19:15,55.1001,-105.2842,41.0,60,100,8.05
302,Aklavik,CA,2021-03-28 20:19:16,68.2191,-135.0107,-5.8,54,20,5.75
303,Bulgan,MN,2021-03-28 20:19:16,48.8125,103.5347,28.53,35,12,2.53
304,Frontera,MX,2021-03-28 20:19:16,26.9333,-101.45,66.2,37,90,6.91
305,Kanniyakumari,IN,2021-03-28 20:19:16,8.0833,77.5667,82.18,74,24,5.32
306,Aripuana,BR,2021-03-28 20:19:17,-9.1667,-60.6333,81.14,88,96,1.07
307,Khor,RU,2021-03-28 20:19:17,47.8861,134.9464,35.83,94,100,9.37
308,Tacuarembo,UY,2021-03-28 20:19:17,-31.7333,-55.9833,68.09,65,53,11.9
309,Pearl,US,2021-03-28 20:19:18,32.2746,-90.132,60.8,39,75,8.05
310,Hobyo,SO,2021-03-28 20:19:18,5.3505,48.5268,80.58,78,45,12.48
311,Babstovo,RU,2021-03-28 20:19:18,48.1167,132.4833,36.48,97,100,11.21
312,Beyneu,KZ,2021-03-28 20:19:18,45.3167,55.2,41.94,71,100,9.53
313,Kenai,US,2021-03-28 20:19:19,60.5544,-151.2583,28.4,64,75,5.75
314,Callaway,US,2021-03-28 20:19:19,30.153,-85.5699,79.0,78,20,12.66
315,Vao,NC,2021-03-28 20:19:19,-22.6667,167.4833,77.45,81,10,14.85
316,Pacific Grove,US,2021-03-28 20:19:19,36.6177,-121.9166,77.0,59,1,4.61
317,Claveria,PH,2021-03-28 20:19:19,18.6074,121.0832,75.38,88,64,3.91
318,Kupang,ID,2021-03-28 20:19:20,-10.1667,123.5833,78.6,85,100,8.3
319,Buraydah,SA,2021-03-28 20:17:26,26.326,43.975,60.8,29,0,5.75
320,Henderson,US,2021-03-28 20:18:40,36.0397,-114.9819,73.4,14,1,9.22
321,Hervey Bay,AU,2021-03-28 20:19:20,-25.2986,152.8535,69.01,83,100,1.01
322,Juneau,US,2021-03-28 20:19:20,58.3019,-134.4197,35.6,35,20,8.05
323,Coquimbo,CL,2021-03-28 20:19:21,-29.9533,-71.3436,64.4,63,20,10.36
324,El Alto,PE,2021-03-28 20:19:21,-4.2714,-81.2147,87.8,48,0,13.8
325,Faanui,PF,2021-03-28 20:19:21,-16.4833,-151.75,82.53,73,16,22.3
326,Tolaga Bay,NZ,2021-03-28 20:19:21,-38.3667,178.3,63.93,73,97,4.9
327,Hit,IQ,2021-03-28 20:17:08,33.6416,42.8251,57.92,23,0,10.2
328,Rocha,UY,2021-03-28 20:18:26,-34.4833,-54.3333,67.23,88,85,5.5
329,Graaff-Reinet,ZA,2021-03-28 20:19:22,-32.2522,24.5308,61.0,73,100,1.01
330,Portland,US,2021-03-28 20:16:14,45.5234,-122.6762,50.0,66,90,11.5
331,Sydney,AU,2021-03-28 20:15:49,-33.8679,151.2073,64.4,82,20,6.91
332,Nanortalik,GL,2021-03-28 20:16:10,60.1432,-45.2371,26.08,66,2,8.25
333,Kuusamo,FI,2021-03-28 20:19:22,65.9667,29.1833,37.4,81,0,10.36
334,Goderich,CA,2021-03-28 20:19:22,43.7501,-81.7165,37.4,87,100,13.8
335,Bubaque,GW,2021-03-28 20:19:23,11.2833,-15.8333,75.83,72,0,16.71
336,Avarua,CK,2021-03-28 20:16:05,-21.2078,-159.775,82.4,78,75,19.57
337,Umkomaas,ZA,2021-03-28 20:19:23,-30.2067,30.7978,68.0,82,100,4.0
338,Saint Anthony,US,2021-03-28 20:19:23,45.0205,-93.218,44.6,33,20,6.91
339,Sao Joao Do Paraiso,BR,2021-03-28 20:19:23,-15.3136,-42.0144,90.91,16,18,7.34
340,Port Augusta,AU,2021-03-28 20:19:24,-32.5,137.7667,59.0,88,0,6.91
341,Norman Wells,CA,2021-03-28 20:19:24,65.282,-126.8329,-2.2,60,75,19.57
342,Rawson,AR,2021-03-28 20:19:24,-43.3002,-65.1023,66.78,51,66,14.12
343,Orotukan,RU,2021-03-28 20:19:25,62.2667,151.7,-3.75,90,100,4.03
344,Inongo,CD,2021-03-28 20:19:25,-1.95,18.2667,76.55,70,100,2.33
345,Itarema,BR,2021-03-28 20:19:25,-2.9248,-39.9167,80.38,76,12,6.6
346,Katsuura,JP,2021-03-28 20:19:25,35.1333,140.3,66.2,88,75,14.97
347,Shirokiy,RU,2021-03-28 20:19:26,49.758,129.523,36.59,97,100,11.14
348,Morant Bay,JM,2021-03-28 20:19:26,17.8815,-76.4093,86.0,58,20,27.63
349,Forssa,FI,2021-03-28 20:19:26,60.8146,23.6215,34.0,92,100,5.99
350,Selma,US,2021-03-28 20:19:26,36.5708,-119.6121,75.99,27,1,3.44
351,Chengde,CN,2021-03-28 20:19:27,40.9725,117.9361,40.5,23,14,8.37
352,Bandipur,NP,2021-03-28 20:19:27,27.9333,84.4167,58.17,23,0,3.67
353,Sorland,NO,2021-03-28 20:19:27,67.667,12.6934,39.2,56,0,12.66
354,Waipawa,NZ,2021-03-28 20:19:27,-41.4122,175.5153,63.0,94,90,19.57
355,Salalah,OM,2021-03-28 20:19:28,17.0151,54.0924,80.6,57,0,2.3
356,Nome,US,2021-03-28 20:19:28,64.5011,-165.4064,14.0,85,90,33.38
357,Villazon,BO,2021-03-28 20:19:28,-22.0866,-65.5942,61.93,48,16,20.51
358,Sampit,ID,2021-03-28 20:19:28,-2.5333,112.95,73.71,98,100,0.65
359,San Quintin,MX,2021-03-28 20:19:29,30.4833,-115.95,71.78,28,0,11.5
360,Manhush,UA,2021-03-28 20:19:29,47.0558,37.3107,46.99,100,38,4.0
361,Nyurba,RU,2021-03-28 20:19:29,63.2842,118.3319,4.55,98,89,3.56
362,Santa Isabel Do Rio Negro,BR,2021-03-28 20:19:29,-0.4139,-65.0192,82.17,89,54,1.61
363,Bereda,ES,2021-03-28 20:19:30,43.2686,-7.5406,48.99,89,0,1.99
364,Terra Santa,BR,2021-03-28 20:19:30,-2.1042,-56.4869,86.92,60,70,4.85
365,Oksfjord,NO,2021-03-28 20:19:30,70.2396,22.3479,30.2,64,0,3.44
366,Yilan,TW,2021-03-28 20:19:30,24.757,121.753,73.0,99,7,2.42
367,Saurimo,AO,2021-03-28 20:19:31,-9.6608,20.3916,66.47,94,100,3.09
368,Leningradskiy,RU,2021-03-28 20:19:31,69.3833,178.4167,-14.22,95,99,2.91
369,Papara,BR,2021-03-28 20:19:31,-3.9839,-38.7273,86.0,70,20,5.75
370,Kaabong,UG,2021-03-28 20:19:31,3.4836,34.1492,69.93,46,60,5.91
371,San Juan Evangelista,MX,2021-03-28 20:19:32,17.9,-95.1333,91.4,49,1,8.05
372,Ust-Tsilma,RU,2021-03-28 20:19:32,65.441,52.1498,33.58,97,100,6.8
373,Thompson,CA,2021-03-28 20:18:17,55.7435,-97.8558,28.4,40,75,6.91
374,Kadhan,PK,2021-03-28 20:19:32,24.481,68.9859,78.82,63,5,14.0
375,Castro,BR,2021-03-28 20:19:32,-24.7911,-50.0119,71.64,84,100,6.31
376,Flinders,AU,2021-03-28 20:19:33,-34.5833,150.8552,57.0,88,8,1.01
377,Doha,QA,2021-03-28 20:17:58,25.2867,51.5333,69.8,52,0,14.97
378,Guia Lopes Da Laguna,BR,2021-03-28 20:19:33,-21.4578,-56.1142,90.72,37,44,9.15
379,Villeneuve-Sur-Lot,FR,2021-03-28 20:19:33,44.5,0.6667,55.99,71,0,4.61
380,Tyup,KG,2021-03-28 20:19:33,42.7276,78.3648,37.69,72,100,4.76
381,Tromso,NO,2021-03-28 20:19:34,69.6496,18.957,30.2,74,0,4.61
382,Luanda,AO,2021-03-28 20:19:34,-8.8368,13.2343,80.6,83,20,6.91
383,Yorii,JP,2021-03-28 20:19:34,36.1167,139.2,55.4,100,1,4.9
384,Nelson Bay,AU,2021-03-28 20:19:34,-32.7167,152.15,63.0,100,75,4.61
385,Strelka,RU,2021-03-28 20:19:35,58.0728,93.0344,31.48,98,100,4.41
386,Nioro,GM,2021-03-28 20:19:35,13.35,-15.75,86.47,24,5,10.36
387,Buta,CD,2021-03-28 20:19:35,2.7858,24.73,78.17,54,88,2.08
388,Esna,EG,2021-03-28 20:19:35,25.2934,32.554,69.8,26,0,3.44
389,Ruston,US,2021-03-28 20:19:36,32.5232,-92.6379,66.2,27,1,8.05
390,Krasnoselkup,RU,2021-03-28 20:19:36,65.7,82.4667,-6.39,99,7,9.44
391,Palmerston,AU,2021-03-28 20:15:11,-12.486,130.9833,77.0,88,100,8.05
392,Marzuq,YE,2021-03-28 20:19:36,14.4,46.4667,67.21,39,1,5.59
393,Emirdag,TR,2021-03-28 20:19:36,39.0197,31.15,41.23,57,49,2.1
394,Nova Olimpia,BR,2021-03-28 20:15:25,-14.7972,-57.2881,85.64,64,40,2.95
395,Paysandu,UY,2021-03-28 20:19:37,-32.3214,-58.0756,70.0,77,90,3.0
396,Dudinka,RU,2021-03-28 20:19:37,69.4058,86.1778,-9.27,99,69,9.55
397,Minudasht,IR,2021-03-28 20:19:37,37.2289,55.3747,42.35,79,17,4.99
398,Fare,PF,2021-03-28 20:19:37,-16.7,-151.0167,81.97,73,18,21.34
399,Doliana,GR,2021-03-28 20:19:38,39.9032,20.5794,48.2,81,9,3.76
400,Batagay-Alyta,RU,2021-03-28 20:19:38,67.8006,130.4114,-8.75,88,100,5.64
401,Nortelandia,BR,2021-03-28 20:19:38,-14.4547,-56.8028,86.63,61,21,3.4
402,Penzance,GB,2021-03-28 20:19:38,50.1186,-5.5371,50.0,87,90,25.32
403,Guane,CU,2021-03-28 20:19:39,22.2025,-84.0875,88.52,50,3,10.74
404,Kattivakkam,IN,2021-03-28 20:19:39,13.2167,80.3167,80.6,89,40,3.44
405,Kavaratti,IN,2021-03-28 20:19:39,10.5669,72.642,83.62,73,100,6.33
406,Waddan,LY,2021-03-28 20:19:40,29.1614,16.139,61.95,28,1,9.69
407,Petatlan,MX,2021-03-28 20:19:40,17.5167,-101.2667,86.0,66,1,7.94
408,Roald,NO,2021-03-28 20:19:40,62.5833,6.1333,42.8,75,20,9.22
409,Tual,ID,2021-03-28 20:19:41,-5.6667,132.75,83.16,76,100,16.28
410,Mao,ES,2021-03-28 20:19:16,39.8885,4.2658,53.6,87,0,8.05
411,Villa Bruzual,VE,2021-03-28 20:19:41,9.3328,-69.1208,88.52,42,100,4.05
412,Beidao,CN,2021-03-28 20:19:42,34.5686,105.8933,54.72,61,100,3.0
413,Letlhakane,BW,2021-03-28 20:19:42,-21.4167,25.5833,72.52,50,0,16.8
414,Poltavka,RU,2021-03-28 20:19:42,54.3663,71.7632,23.09,94,100,19.08
415,Jalu,LY,2021-03-28 20:19:43,29.0331,21.5482,62.04,31,60,6.33
416,Santa Fe,AR,2021-03-28 20:19:43,-31.6333,-60.7,72.0,65,92,4.0
417,Mitsamiouli,KM,2021-03-28 20:19:43,-11.3847,43.2844,83.21,70,47,5.06
418,Chipinge,ZW,2021-03-28 20:19:44,-20.1883,32.6236,60.21,91,24,5.1
419,Winnemucca,US,2021-03-28 20:19:44,40.973,-117.7357,69.8,13,1,17.27
420,Taoudenni,ML,2021-03-28 20:19:44,22.6783,-3.9836,84.78,5,100,11.65
421,Qandala,SO,2021-03-28 20:19:44,11.472,49.8728,80.87,58,3,5.14
422,Uthal,PK,2021-03-28 20:19:45,25.8072,66.6219,77.25,76,21,6.51
423,Gravdal,NO,2021-03-28 20:19:45,68.1214,13.5031,39.2,56,0,12.66
424,General Higinio Morinigo,PY,2021-03-28 20:19:45,-25.95,-55.9167,72.86,78,96,3.87
425,Novosergiyevka,RU,2021-03-28 20:19:45,52.0934,53.6528,28.35,91,100,8.52
426,Ust-Nera,RU,2021-03-28 20:19:46,64.5667,143.2,-5.17,98,100,3.47
427,Vavozh,RU,2021-03-28 20:19:13,56.7751,51.931,24.13,95,6,2.77
428,La Macarena,CO,2021-03-28 20:19:46,2.1837,-73.7849,84.33,63,60,7.09
429,Mount Gambier,AU,2021-03-28 20:19:46,-37.8333,140.7667,57.2,94,90,3.11
430,Lukulu,ZM,2021-03-28 20:19:46,-14.3707,23.242,68.79,77,80,4.43
431,Evensk,RU,2021-03-28 20:19:47,61.95,159.2333,-10.03,90,98,4.32
432,Fort Nelson,CA,2021-03-28 20:19:47,58.8053,-122.7002,10.4,85,90,16.11
433,Burnie,AU,2021-03-28 20:19:47,-41.0667,145.9167,51.37,65,31,11.23
434,Arkhangelsk,RU,2021-03-28 20:19:47,64.5401,40.5433,41.0,60,40,6.71
435,Villa Constitucion,AR,2021-03-28 20:19:48,-33.2278,-60.3297,70.0,75,92,7.02
436,Miracema Do Tocantins,BR,2021-03-28 20:19:48,-9.5618,-48.3967,79.79,85,100,2.37
437,Sibolga,ID,2021-03-28 20:19:48,1.7427,98.7792,76.37,89,98,2.66
438,Zhanaozen,KZ,2021-03-28 20:19:48,43.3,52.8,38.41,87,8,11.95
439,Krasnyy Profintern,RU,2021-03-28 20:19:49,57.7446,40.435,24.8,68,0,3.33
440,Ust-Ishim,RU,2021-03-28 20:19:49,57.6935,71.1665,16.86,93,100,8.1
441,Wasilla,US,2021-03-28 20:15:40,61.5814,-149.4394,28.0,46,1,5.75
442,Lakselv,NO,2021-03-28 20:19:49,70.0513,24.9718,32.0,69,0,8.05
443,Kahului,US,2021-03-28 20:18:44,20.8947,-156.47,78.8,61,40,18.41
444,Salinas,US,2021-03-28 20:16:18,36.6777,-121.6555,75.99,29,1,5.75
445,Oliveira Dos Brejinhos,BR,2021-03-28 20:19:49,-12.3169,-42.8961,93.16,22,17,3.29
446,Barotac Nuevo,PH,2021-03-28 20:19:50,10.8942,122.7044,77.67,86,100,8.41
447,Pontianak,ID,2021-03-28 20:19:50,-0.0333,109.3333,75.2,100,75,2.3
448,Ferme-Neuve,CA,2021-03-28 20:19:50,46.7001,-75.4493,42.8,100,100,2.3
449,Zaragoza,ES,2021-03-28 20:18:04,41.6561,-0.8773,62.6,42,0,10.36
450,Raudeberg,NO,2021-03-28 20:19:51,61.9875,5.1352,43.0,79,98,26.35
451,Moranbah,AU,2021-03-28 20:19:51,-22.0016,148.0466,68.68,80,49,8.52
452,Marystown,CA,2021-03-28 20:19:51,47.1666,-55.1483,28.62,63,71,0.92
453,Kiunga,PG,2021-03-28 20:19:51,-6.1219,141.2906,71.33,99,100,3.27
454,Port Hedland,AU,2021-03-28 20:19:52,-20.3167,118.5667,82.4,61,13,4.61
455,Kimbe,PG,2021-03-28 20:19:52,-5.5502,150.1429,75.54,91,100,3.38
456,Chapais,CA,2021-03-28 20:19:52,49.7834,-74.8492,30.2,93,90,10.36
457,Komsomolskiy,UZ,2021-03-28 20:19:52,40.4272,71.7189,50.0,93,75,4.61
458,Aykhal,RU,2021-03-28 20:19:53,66.0,111.5,12.88,99,100,5.95
459,Karratha,AU,2021-03-28 20:19:53,-20.7377,116.8463,87.04,45,74,6.82
460,New Corella,PH,2021-03-28 20:19:53,7.6,125.8667,78.8,89,75,5.75
461,Okha,RU,2021-03-28 20:19:53,53.5739,142.9478,27.43,95,100,6.78
462,Srednekolymsk,RU,2021-03-28 20:19:54,67.45,153.6833,-12.73,99,100,4.76
463,Shenjiamen,CN,2021-03-28 20:19:54,29.9576,122.298,55.54,89,0,8.12
464,Maragogi,BR,2021-03-28 20:19:54,-9.0122,-35.2225,80.06,77,83,6.76
465,Hearst,CA,2021-03-28 20:19:54,49.6835,-83.6665,26.6,59,100,11.5
466,Katobu,ID,2021-03-28 20:19:55,-4.9408,122.5276,75.47,92,100,5.23
467,Nemuro,JP,2021-03-28 20:19:55,43.3236,145.575,41.52,96,100,37.76
468,Tchaourou,BJ,2021-03-28 20:19:55,8.8865,2.5975,83.82,21,0,5.35
469,Novaya Zaimka,RU,2021-03-28 20:19:55,56.4857,66.9241,26.62,96,100,9.46
470,Bogorodskoye,RU,2021-03-28 20:19:56,56.55,37.8833,31.46,82,70,6.31
471,Saskylakh,RU,2021-03-28 20:19:56,71.9167,114.0833,-4.18,99,98,2.19
472,Maniitsoq,GL,2021-03-28 20:19:56,65.4167,-52.9,5.94,54,25,2.91
473,Pangody,RU,2021-03-28 20:19:56,65.85,74.4859,-8.0,99,83,8.66
474,Talcahuano,CL,2021-03-28 20:19:57,-36.7167,-73.1167,73.4,43,0,8.05
475,Moroni,KM,2021-03-28 20:19:57,-11.7022,43.2551,81.16,75,77,5.32
476,Lompoc,US,2021-03-28 20:19:57,34.6391,-120.4579,75.99,55,0,16.11
477,Ziro,IN,2021-03-28 20:19:58,27.6333,93.8333,46.29,35,0,2.55
478,Iqaluit,CA,2021-03-28 20:19:58,63.7506,-68.5145,14.0,73,75,12.66
479,Vila Velha,BR,2021-03-28 20:19:58,-20.3297,-40.2925,82.4,65,20,8.05
480,Barcelos,PT,2021-03-28 20:19:58,41.5388,-8.6151,64.99,55,0,5.28
481,Spornoye,RU,2021-03-28 20:19:59,50.8448,37.2913,37.4,60,0,4.47
482,Usinsk,RU,2021-03-28 20:19:59,65.9939,57.5281,23.49,96,100,7.36
483,Omsukchan,RU,2021-03-28 20:19:59,62.5333,155.8,-11.25,93,97,3.2
484,Tulsipur,NP,2021-03-28 20:19:59,28.131,82.2973,67.28,21,0,6.98
485,Zharkent,KZ,2021-03-28 20:20:00,44.1628,80.0,48.06,74,100,2.24
486,Katangli,RU,2021-03-28 20:20:00,51.7102,143.2326,25.12,97,100,7.74
487,San Pedro,PH,2021-03-28 20:20:00,14.35,121.0167,82.4,74,20,4.61
488,Puerto El Triunfo,SV,2021-03-28 20:20:00,13.2833,-88.55,102.2,22,0,2.3
489,Bemidji,US,2021-03-28 20:16:04,47.4736,-94.8803,42.01,30,1,6.91
490,Asahikawa,JP,2021-03-28 20:20:01,43.7678,142.3703,38.91,96,100,2.35
491,Vanimo,PG,2021-03-28 20:20:01,-2.6741,141.3028,76.53,87,100,4.38
492,Malakal,SS,2021-03-28 20:20:01,9.5334,31.6605,87.15,18,1,8.5
493,Acucena,BR,2021-03-28 20:20:02,-19.0731,-42.5464,80.96,69,4,3.44
494,Zaranj,AF,2021-03-28 20:20:03,30.9667,61.8833,57.2,47,0,35.68
495,Qaqortoq,GL,2021-03-28 20:20:03,60.7167,-46.0333,24.8,58,0,2.3
496,Puerto Escondido,MX,2021-03-28 20:20:03,15.85,-97.0667,86.0,74,1,8.05
497,Vostok,RU,2021-03-28 20:20:04,46.4856,135.8833,32.99,86,100,8.57
498,Shubarkuduk,KZ,2021-03-28 20:20:04,49.1447,56.4872,27.79,92,100,8.55
499,Kayerkan,RU,2021-03-28 20:20:04,69.3497,87.7602,-11.85,99,100,5.21
500,Padang,ID,2021-03-28 20:20:04,-0.9492,100.3543,75.2,94,75,3.44
501,Acapulco,MX,2021-03-28 20:20:05,16.8634,-99.8901,86.0,62,1,10.36
502,Pedasi,PA,2021-03-28 20:20:05,7.5333,-80.0333,83.95,62,96,10.98
503,Ostrovnoy,RU,2021-03-28 20:20:05,68.0531,39.5131,35.29,98,100,13.49
504,Broome,US,2021-03-28 20:20:05,42.2506,-75.833,59.0,88,90,12.66
505,Cabedelo,BR,2021-03-28 20:17:13,-6.9811,-34.8339,80.6,83,75,8.05
506,Henties Bay,NA,2021-03-28 20:20:06,-22.116,14.2845,61.0,90,0,1.99
507,Mattru,SL,2021-03-28 20:20:06,7.6244,-11.8332,80.46,76,23,5.88
508,Lasa,IT,2021-03-28 20:20:06,46.6166,10.7002,52.0,56,0,3.44
509,Sobolevo,RU,2021-03-28 20:20:07,54.4299,31.8996,35.46,94,98,7.31
510,Hachinohe,JP,2021-03-28 20:20:07,40.5,141.5,55.04,88,100,8.14
511,Piacabucu,BR,2021-03-28 20:20:07,-10.4056,-36.4344,80.55,73,39,9.17
512,Korenovsk,RU,2021-03-28 20:20:07,45.4686,39.4519,42.01,93,0,4.47
513,Tekeli,KZ,2021-03-28 20:17:09,44.83,78.8239,36.73,90,100,2.55
514,Nur,PL,2021-03-28 20:20:08,52.6683,22.3221,36.9,76,87,6.17
515,Alamogordo,US,2021-03-28 20:20:08,32.8995,-105.9603,69.01,24,1,4.61
516,Lalibela,ET,2021-03-28 20:20:08,12.0333,39.0333,60.89,42,18,8.61
517,Lokachi,UA,2021-03-28 20:20:08,50.737,24.6494,36.0,84,9,1.01
518,Chulman,RU,2021-03-28 20:20:09,56.8479,124.9104,20.16,96,100,2.82
519,Mahibadhoo,MV,2021-03-28 20:20:09,3.7833,72.9667,82.47,72,98,8.5
520,San Policarpo,PH,2021-03-28 20:20:09,12.1791,125.5072,80.02,82,100,9.75
521,Monrovia,LR,2021-03-28 20:20:09,6.3005,-10.7969,78.8,94,75,7.34
522,Ahome,MX,2021-03-28 20:20:10,25.9167,-109.1833,80.6,26,75,6.91
523,Kalavad,IN,2021-03-28 20:20:10,22.2167,70.3833,79.23,55,7,10.83
524,Sakakah,SA,2021-03-28 20:20:10,29.9697,40.2064,57.2,19,0,5.75
525,Rosetta,EG,2021-03-28 20:20:11,31.4044,30.4164,59.0,55,40,11.5
526,Bourges,FR,2021-03-28 20:16:30,47.25,2.4167,50.0,62,0,5.75
527,Pemba,MZ,2021-03-28 20:20:11,-12.974,40.5178,80.6,83,75,6.91
528,Lakatoro,VU,2021-03-28 20:20:11,-16.0999,167.4164,80.29,82,6,7.18
529,Ulagan,RU,2021-03-28 20:20:11,50.6321,87.9563,26.74,94,100,3.6
530,Chuy,UY,2021-03-28 20:20:12,-33.6971,-53.4616,69.37,84,93,4.61
531,Kodinsk,RU,2021-03-28 20:20:12,58.6881,99.1844,23.43,98,100,3.06
532,Olinda,BR,2021-03-28 20:20:12,-8.0089,-34.8553,78.8,73,40,4.61
533,Roma,US,2021-03-28 20:20:12,43.2128,-75.4557,55.99,82,90,10.36
534,Paramirim,BR,2021-03-28 20:20:13,-13.4425,-42.2389,91.4,22,2,8.03
535,Jasper,US,2021-03-28 20:20:13,37.2001,-94.3502,57.99,35,1,17.27
536,Nyuzen,JP,2021-03-28 20:20:13,36.9333,137.5,57.0,80,100,1.99
537,Barinas,VE,2021-03-28 20:20:13,8.6226,-70.2075,90.77,40,63,8.37
538,Yerbogachen,RU,2021-03-28 20:20:14,61.2767,108.0108,4.03,100,100,2.06
539,Puerto Del Rosario,ES,2021-03-28 20:20:14,28.5004,-13.8627,68.0,68,20,11.5
540,Nybro,SE,2021-03-28 20:20:14,56.7446,15.9071,44.6,87,90,12.66
541,Karaman,TR,2021-03-28 20:20:14,37.0833,33.25,34.65,67,0,4.21
542,Atar,MR,2021-03-28 20:18:19,20.5169,-13.0499,84.36,18,80,11.65
543,Sao Jose Da Coroa Grande,BR,2021-03-28 20:20:15,-8.8978,-35.1478,80.15,77,80,6.62
544,Beloha,MG,2021-03-28 20:20:15,-25.1667,45.05,71.06,83,15,3.02
545,Lipno,PL,2021-03-28 20:20:15,52.8444,19.1785,37.0,85,89,7.74
546,Kualakapuas,ID,2021-03-28 20:20:16,-3.0091,114.3876,77.0,100,40,1.14
547,Kuryk,KZ,2021-03-28 20:20:16,43.2,51.65,43.77,82,49,12.06
548,Sal Rei,CV,2021-03-28 20:20:16,16.1833,-22.9167,69.8,68,40,23.02
549,King City,US,2021-03-28 20:20:16,36.2127,-121.126,78.01,30,0,1.99
550,Branford,US,2021-03-28 20:20:16,41.2795,-72.8151,54.0,100,90,4.61
551,Madison,US,2021-03-28 20:20:17,34.7334,-86.5667,62.6,36,75,17.27
552,Kindu,CD,2021-03-28 20:16:06,-2.95,25.95,76.35,73,79,1.45
553,Altamont,US,2021-03-28 20:20:17,42.2068,-121.7372,64.4,15,1,23.02
554,Emba,KZ,2021-03-28 20:20:17,48.8264,58.1442,28.0,93,100,6.11
555,Niquero,CU,2021-03-28 20:20:18,20.0431,-77.5828,84.74,53,95,6.08
556,Kenitra,MA,2021-03-28 20:20:18,34.261,-6.5802,62.6,72,75,4.61
557,Lorengau,PG,2021-03-28 20:20:18,-2.0226,147.2712,82.04,76,100,7.83
558,Nzerekore,GN,2021-03-28 20:16:25,7.7562,-8.8179,69.08,94,100,2.35
559,Lazaro Cardenas,MX,2021-03-28 20:18:01,17.9583,-102.2,83.52,52,0,10.36
560,Asfi,MA,2021-03-28 20:20:18,32.2994,-9.2372,62.58,73,45,25.97
561,Muswellbrook,AU,2021-03-28 20:20:19,-32.2667,150.9,55.92,97,14,0.47
562,Adrar,MR,2021-03-28 20:20:19,20.5022,-10.0711,84.99,7,100,7.02
563,Xai-Xai,MZ,2021-03-28 20:15:19,-25.0519,33.6442,72.72,76,17,14.23
564,Nhulunbuy,AU,2021-03-28 20:20:19,-12.2333,136.7667,80.6,83,100,12.66
565,Sulmona,IT,2021-03-28 20:20:19,42.0479,13.9291,53.6,87,75,5.75
566,Leh,IN,2021-03-28 20:20:20,34.1667,77.5833,39.42,60,100,6.98
567,Aranos,NA,2021-03-28 20:20:20,-24.1333,19.1167,76.41,27,2,9.64
568,Moron,AR,2021-03-28 20:20:20,-34.6534,-58.6198,77.0,73,20,5.75
569,Jablah,SY,2021-03-28 20:20:20,35.3614,35.9256,46.4,71,0,5.75
570,Dese,ET,2021-03-28 20:20:21,11.1333,39.6333,53.98,39,56,1.05
571,Hailar,CN,2021-03-28 20:20:21,49.2,119.7,29.91,78,100,21.27
572,Kabinda,CD,2021-03-28 20:20:21,-6.1333,24.4833,68.95,81,63,2.35
573,Goure,NE,2021-03-28 20:20:21,13.9835,10.2704,80.01,12,0,10.0
574,Dzaoudzi,YT,2021-03-28 20:20:22,-12.7887,45.2699,82.4,83,75,5.75
575,Inta,RU,2021-03-28 20:20:22,66.0317,60.1659,-1.44,99,66,4.16
576,Iwaki,JP,2021-03-28 20:20:22,37.05,140.8833,60.01,94,100,1.99
